"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","Tags"
".mcool file of 4DN dataset 4DNFIZC8AQAU","in situ Hi-C, Formaldehyde, HindIII, G1 phase [4DNFIZC8AQAU - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIZC8AQAU/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIZC8AQAU.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIZ3ME9L5","in situ Hi-C, Purified nuclei, pre-digestion with DpnII for 16 hours, digestion with DpnII [4DNFIZ3ME9L5 - Belaghzal H et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIZ3ME9L5/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIZ3ME9L5.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIOKRZ21H","in situ Hi-C, Purified nuclei, pre-digestion with DpnII for 8 hours, digestion with DpnII [4DNFIOKRZ21H - Belaghzal H et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIOKRZ21H/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIOKRZ21H.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIM9HI7RP","in situ Hi-C, Formaldehyde+DSG, DdeI [4DNFIM9HI7RP - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIM9HI7RP/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIM9HI7RP.mcool","HiCData"
".mcool file of 4DN dataset 4DNFID5N5823","in situ Hi-C, Formaldehyde, DpnII, G1 phase [4DNFID5N5823 - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFID5N5823/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFID5N5823.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIOJJCGMD","in situ Hi-C, Formaldehyde+EGS, HindIII [4DNFIOJJCGMD - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIOJJCGMD/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIOJJCGMD.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIJ8GSITT","in situ Hi-C, Formaldehyde+DSG, HindIII [4DNFIJ8GSITT - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIJ8GSITT/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIJ8GSITT.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIWMLVHWX","in situ Hi-C, Formaldehyde, DpnII [4DNFIWMLVHWX - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIWMLVHWX/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIWMLVHWX.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIJIF77MW","in situ Hi-C, Formaldehyde+DSG, DpnII [4DNFIJIF77MW - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIJIF77MW/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIJIF77MW.mcool","HiCData"
".mcool file of 4DN dataset 4DNFII2G4NT7","in situ Hi-C, Formaldehyde, DdeI [4DNFII2G4NT7 - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFII2G4NT7/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFII2G4NT7.mcool","HiCData"
".mcool file of 4DN dataset 4DNFINFQV712","in situ Hi-C, Formaldehyde, DpnII, H1-DE (Tier 1) [4DNFINFQV712 - Correspondence: job.dekker@umassmed.edu]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFINFQV712/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFINFQV712.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIDUTR54Z","in situ Hi-C, Prometaphase arrest [4DNFIDUTR54Z - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIDUTR54Z/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIDUTR54Z.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI6GRWM8P","in situ Hi-C, Enzyme DpnII - in situ Hi-C on HFF cells grown on beads [4DNFI6GRWM8P - Correspondence: job.dekker@umassmed.edu]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI6GRWM8P/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI6GRWM8P.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIE7RGTE9","in situ Hi-C, Whole cells, no pre-digestion, digestion with HindIII [4DNFIE7RGTE9 - Belaghzal H et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIE7RGTE9/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIE7RGTE9.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIQYZXYN4","in situ Hi-C, 6 hours after release from prometaphase arrest [4DNFIQYZXYN4 - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIQYZXYN4/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIQYZXYN4.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI82R42AD","in situ Hi-C, Formaldehyde+DSG, DpnII, H1-hESC (Tier 1) [4DNFI82R42AD - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI82R42AD/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI82R42AD.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIMZ4RUDH","in situ Hi-C, 5 hours after release from prometaphase arrest [4DNFIMZ4RUDH - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIMZ4RUDH/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIMZ4RUDH.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIXAKW1D9","in situ Hi-C, 2 hours after release from prometaphase arrest [4DNFIXAKW1D9 - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIXAKW1D9/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIXAKW1D9.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIB2BGK1S","in situ Hi-C, 2.25 hours after release from prometaphase arrest [4DNFIB2BGK1S - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIB2BGK1S/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIB2BGK1S.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIW9ANJG4","in situ Hi-C, Enzyme NcoI - in situ Hi-C on HFF-hTERT cells grown on beads [4DNFIW9ANJG4 - Correspondence: job.dekker@umassmed.edu]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIW9ANJG4/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIW9ANJG4.mcool","HiCData"
".mcool file of 4DN dataset 4DNFILFD9QB2","in situ Hi-C, Prometaphase arrest [4DNFILFD9QB2 - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFILFD9QB2/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFILFD9QB2.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI65IM3YR","in situ Hi-C, 2.75 hours after release from prometaphase arrest [4DNFI65IM3YR - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI65IM3YR/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI65IM3YR.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIBMQ8BHU","in situ Hi-C, Before prometaphase arrest (asynchronous control) [4DNFIBMQ8BHU - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIBMQ8BHU/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIBMQ8BHU.mcool","HiCData"
".mcool file of 4DN dataset 4DNFISWCOKN2","in situ Hi-C, Enzyme HindIII - in situ Hi-C on cells cultured prior to 4DN SOP [4DNFISWCOKN2 - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFISWCOKN2/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFISWCOKN2.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIIDIU4HX","in situ Hi-C, Purified nuclei, pre-digestion with DpnII for 24 hours, digestion with DpnII [4DNFIIDIU4HX - Belaghzal H et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIIDIU4HX/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIIDIU4HX.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI2SNB5Z9","in situ Hi-C, Formaldehyde+EGS, HindIII, mitosis [4DNFI2SNB5Z9 - Akgol Oksuz B et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI2SNB5Z9/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI2SNB5Z9.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIPXH7B8P","in situ Hi-C, 2.75 hours after release from prometaphase arrest [4DNFIPXH7B8P - Abramo K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIPXH7B8P/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIPXH7B8P.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIPBKVIZY","in situ Hi-C, Purified nuclei, pre-digestion with DpnII for 1 hours, digestion with DpnII [4DNFIPBKVIZY - Belaghzal H et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIPBKVIZY/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIPBKVIZY.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIVPAXJO8","in situ Hi-C, Mature olfactory sensory neurons with conditional Ldb1 knockout [4DNFIVPAXJO8 - Monahan K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIVPAXJO8/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIVPAXJO8.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIT5YVTLO","in situ Hi-C, undifferentiated [4DNFIT5YVTLO - Zhang Y et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIT5YVTLO/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIT5YVTLO.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIDFYUWC3","in situ Hi-C, Zygotes in pronuclear stage 5 [4DNFIDFYUWC3 - Du Z et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIDFYUWC3/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIDFYUWC3.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI96GX25S","in situ Hi-C, WAPL KD [4DNFI96GX25S - Emerson DJ et al. (2022)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI96GX25S/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI96GX25S.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI34LVCA4","in situ Hi-C, strong zfp608 activation with dCas9-VP64-p65-Hsf1 [4DNFI34LVCA4 - Bonev B et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI34LVCA4/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI34LVCA4.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIRO3DQCO","in situ Hi-C, cardiac mesoderm [4DNFIRO3DQCO - Zhang Y et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIRO3DQCO/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIRO3DQCO.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI7Z381GX","in situ Hi-C, CTCF depleted by auxin treatment (0.5 mM, 96.0h) [4DNFI7Z381GX - Kubo N et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI7Z381GX/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI7Z381GX.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIUY7UMCJ","in situ Hi-C, RAD21-depleted and reintroduced for 60 min, no ATP [4DNFIUY7UMCJ - Vian L et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIUY7UMCJ/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIUY7UMCJ.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIJ2XM4JW","in situ Hi-C, Ammonium acetate [4DNFIJ2XM4JW - Calandrelli R et al. (2022)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIJ2XM4JW/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIJ2XM4JW.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIAVHP5AV","in situ Hi-C, no ATP [4DNFIAVHP5AV - Vian L et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIAVHP5AV/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIAVHP5AV.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIB7RFFBB","in situ Hi-C, male Sertoli cells [4DNFIB7RFFBB - Lindeman RE et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIB7RFFBB/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIB7RFFBB.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIIKYHTTF","in situ Hi-C, RAD21-depleted and reintroduced for 180 min, no transcription [4DNFIIKYHTTF - Vian L et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIIKYHTTF/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIIKYHTTF.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIEY1H33K","Capture Hi-C, early G1 [4DNFIEY1H33K - Zhang H et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIEY1H33K/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIEY1H33K.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIB8NZIAK","in situ Hi-C, 2 CTCF site region between Sox2 and SE [4DNFIB8NZIAK - Huang H et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIB8NZIAK/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIB8NZIAK.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIZP3OYNJ","in situ Hi-C, RAD21-depleted and reintroduced for 24 hour, no transcription [4DNFIZP3OYNJ - Vian L et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIZP3OYNJ/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIZP3OYNJ.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIMU4OC9R","in situ Hi-C, Zygotes in pronuclear stage 3 [4DNFIMU4OC9R - Du Z et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIMU4OC9R/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIMU4OC9R.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIRUZBSGM","in situ Hi-C, no replication [4DNFIRUZBSGM - Vian L et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIRUZBSGM/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIRUZBSGM.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIBGXE6F6","in situ Hi-C, zfp608 activation with dCas9-VP64 [4DNFIBGXE6F6 - Bonev B et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIBGXE6F6/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIBGXE6F6.mcool","HiCData"
".mcool file of 4DN dataset 4DNFICUQ1N7S","in situ Hi-C, Immediate Neuronal Precursor cells [4DNFICUQ1N7S - Monahan K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFICUQ1N7S/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFICUQ1N7S.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI4LH8RMQ","in situ Hi-C, Mll3-Mll4 DKO, Neural progenitor differentiation (36h) [4DNFI4LH8RMQ - Yan J et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI4LH8RMQ/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI4LH8RMQ.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIFJH2524","in situ Hi-C, RNaseA [4DNFIFJH2524 - Calandrelli R et al. (2022)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIFJH2524/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIFJH2524.mcool","HiCData"
".mcool file of 4DN dataset 4DNFITHB7HKC","in situ Hi-C, pre-fertilization (sperm) [4DNFITHB7HKC - Wike CL et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFITHB7HKC/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFITHB7HKC.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIS5ZK13C","in situ Hi-C, CTCF Zinc Finger Exon9-11 mutation [4DNFIS5ZK13C - Vian L et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIS5ZK13C/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIS5ZK13C.mcool","HiCData"
".mcool file of 4DN dataset 4DNFICX9WC4A","in situ Hi-C, RAD21-depleted, no ATP [4DNFICX9WC4A - Vian L et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFICX9WC4A/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFICX9WC4A.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIMV54HXI","in situ Hi-C, Mature Olfr16 expressing olfactory sensory neurons [4DNFIMV54HXI - Monahan K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIMV54HXI/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIMV54HXI.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIOPKGMBL","in situ Hi-C, WT, Neural progenitor differentiation (36h) [4DNFIOPKGMBL - Yan J et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIOPKGMBL/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIOPKGMBL.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIN28B4OK","in situ Hi-C, RAD21-depleted and reintroduced for 24 hour, no ATP [4DNFIN28B4OK - Vian L et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIN28B4OK/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIN28B4OK.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIF995818","in situ Hi-C, Flavopiridol [4DNFIF995818 - Calandrelli R et al. (2022)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIF995818/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIF995818.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIQEYBCFU","in situ Hi-C, control - sox4 gRNA with empty dCas9 [4DNFIQEYBCFU - Bonev B et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIQEYBCFU/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIQEYBCFU.mcool","HiCData"
".mcool file of 4DN dataset 4DNFILBV6VDS","in situ Hi-C, In vitro for 45 h [4DNFILBV6VDS - Du Z et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFILBV6VDS/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFILBV6VDS.mcool","HiCData"
